group,key,val
24,AAAAAAAAAAAAAABBBBBBBCDE,0
24,AAAAAAABBBCCCDDEFGHIJKLM,0
24,AAAAAAAAABBBBBBCCCCCDDDD,0
24,AAAAAAAABBBBBBBCCCCDDDEF,0
24,AAAAAAAAAAAAAAABBBBCCCDD,0
24,AAAAAAAAAAAAAAABBBCDEFGH,0
24,AAAAAAAAABBBBBCCCDDDEFGH,0
24,AAAAAAABBBBBBBCCCCCDDDEE,0
24,AAAAAAAAAAAAAAAABBBBBBBC,0
24,AAAAAABBBBBCCCCDDDEEEFFF,0
24,AAAAAAAAAABBBBCCCCDDDEFG,0
24,AAAAAAAAAAABBBBBCCCCCDEF,0
24,AAAAAAAAAAAAAAAAAAAAABBC,0
24,AAAABBBBCCCCDDDEEEFFFGHI,0
24,AAAAAAAAAABBBBBBCCDDEEFG,0
24,AAAAAAAAAABBBBBBBCCCDDEE,0
24,AAABBBCCCDDDEEEFFFGGHHII,0
24,AAAABBBBCCCCDDDEEEFFGGHI,0
24,AAAAAAAABBBBBBCCCCCDEFGH,0
24,AAAAAAABBBBBBCDEFGHIJKLM,0
24,AAAAABBBBBCCCDDDEFGHIJKL,0
24,AAAAAAAABBBBCCCDDDEFGHIJ,0
24,AAAAABBBBBCCCCDDDEEEFFGH,0
24,AAAAAAAAAAABBBBBCCDEFGHI,0
24,AAAAAAABBBBBBBCCCCCDDDEF,0
24,AAAAAAAABBBBBBCCCCCCDDDD,0
24,AAAAAAAAAAABBBBBBBBCDEFG,0
24,AAAAAAAAAABBBBCCCCDDDDEF,0
24,AAAAAAABBBBBCCCCDDDDEEEF,0
24,AAAAAAAAAAAAAABBBBCCCCDE,0
24,AAAAAAAABBBBBBCCDDEEFGHI,0
24,AAAAABBBCCCDDDEEEFFFGGHI,0
24,AAAAAAAAAAAAAAAAAAABBBCD,0
24,AAAAAAAAAAABBBBCCCDDEFGH,0
24,AAAAAAAABBBBBBCCCCDDDDEE,0
24,AAAAAAAAAABBBBBBBCCDDEFG,0
24,AABBCCDDEEFFGGHHIIJKLMNO,0
24,AAAAAAAAAAAAAABBBCCCDEFG,0
24,AAAAAABBBBBBCCCCDDEFGHIJ,0
24,AAAAAAAAAAAAAABBBBBCCCCC,0
24,AAAAABBBBBCCCDDDEEEFGHIJ,0
24,AAAAAAAABBBBBBCCCCCDDDDE,0
24,AABBCCDDEEFFGGHHIIJJKKLL,0
24,AAAAAAAAAABBBBCCCDEFGHIJ,0
24,AAAAAAABBBBCCCDDDEFGHIJK,0
24,AAAAAAAAAABBBBBBBBCCCCCD,0
24,AAAAAAABBBBCCCDDDEEEFFGG,0
24,AAAAAAAAAAAAABBBCCCDDDEF,0
24,AAAAABBBBBCCCCDDDDEEEFFF,0
24,AAAAAABBBBBCCCCDDEEFFGGH,0
24,AAAAABBBBBCCCCCDDDEEEFGH,0
24,AAAAAAAABBBCCDEFGHIJKLMN,0
24,AAAAAAABBBBCCCCDDDDEEEFF,0
24,AAAAAABBBBBCCCCCDDEEFFGG,0
24,AAAAABBBBCCCCDEFGHIJKLMN,0
24,AAAAAAAAAAAAAAAAAABBBCCD,0
24,AAABBCCDDEEFFGHIJKLMNOPQ,0
24,AAAAAAAAABBBBBBBBBCDEFGH,0
24,AAAAAAABBBBBBBCCCDDEEFFG,0
24,AAAAAAAABBBBBBBCCCCDEFGH,0
24,AAAAAAAAAAAAABBBBCCCCDDD,0
24,AAAAAAAAAAAAAAAAABBCCDDE,0
24,AAAAAAAAAAABBBBBBBCCCDDE,0
24,AAAAAAABBBBCCCCDDDDEEEFG,0
24,AAAAAAABBBBBCCDDEEFFGGHH,0
24,AAAAAAAAAAABBBBBBBCCCCCD,0
24,AAAAABBBCCCDDDEEFFGGHHIJ,0
24,AAAAAAAABBBBCDEFGHIJKLMN,0
24,AAAAAAABBBBBBBCCCCDDEEFG,0
24,AAAAAAAAAABBBBBBBCCCCCCD,0
24,AAAAAAAAAAAAABBCCDDEFGHI,0
24,AAAAABBBBCCCCDDDDEFGHIJK,0
24,AAAAAAABBBBBBBCCCCCCDDDD,0
24,AAAAAAAABBBBCCCDDEFGHIJK,0
24,AAAAABBBBCCCCDDDEEEFFGGH,0
24,AAAAAAABBBBCCCDDDEEEFFGH,0
24,AAAAAAAABBBBCCCCDDEFGHIJ,0
24,AAAAAAAAABBBBCCCCDEFGHIJ,0
24,AAAAAAABBBBBBBCCDEFGHIJK,0
24,AAAAAAAAAAAAAABBBBCCDEFG,0
24,AAAAAAABBBCCCDEFGHIJKLMN,0
24,AAAAAABBBBCCCDDDEEEFFGHI,0
24,AAAAAAAAAABBBBBBBBBCCDDE,0
24,AAAAAAAAAAAAAAAABBBBCCDD,0
24,AAAAAAABBBBBCDEFGHIJKLMN,0
24,AAAAAAAAAAAAABBBBBBCCCDD,0
24,AAAAAAAABBBBBBBCCCDDEEFF,0
24,AAAAABBBBBCCCCCDDDEEFFGH,0
24,AAAAAABBBBBBCCCDDDEEEFGH,0
24,AAAABBBBCCCCDDDDEEEFFFGG,0
24,AAAAAAAAAAAAAAAAAAAAAABB,0
24,AAAAAAABBCCDDEEFFGGHHIJK,0
24,AAAAAAAAAAAAAAAAAAABCDEF,0
24,AAAAABBBBBCCCCDDDEEFGHIJ,0
24,AAAABBBBCCCDDEEFFGGHHIIJ,0
24,AAAAAAAABBBBBBBCCCCCDDEF,0
24,AAAAAAABBBBBBCCCCDEFGHIJ,0
24,AAAAAAABBBBBCCCCDDDEEEFG,0
24,AAAABBBCCCDDDEEFGHIJKLMN,0
24,AAAAAAAABBBCCDDEFGHIJKLM,0
24,AAAAAAAAAAABBBBBCCCDDDEF,0
24,AAAAAABBBBBBCCCCDDDEEFFG,0
24,AAAAABBBBBCCCDDEEFFGGHIJ,0
24,AAAAAABBBBBBCCCDDEEFFGGH,0
24,AAAAAAAAAAAABBBBBBBCCDDE,0
24,AAAAAAAAAAAAAABBBBCCCCDD,0
24,AAABBBCCCDDEEFFGGHHIJKLM,1
24,AAAAAAAAAAAABBCDEFGHIJKL,0
24,AAABBBCCCDDDEEFFGGHIJKLM,0
24,AAAAAAAAAAAAABBBBCCCDDEF,0
24,AAAAAAAAAAAAABBBCCDDEEFG,0
24,AAAAAAAABBBBBBBCCCCCDDEE,0
24,AAAABBBBCCCCDDDEEFFGHIJK,0
24,AAAAAAAAAAAAAAAAAABCDEFG,0
24,AAAAAAAAAAAAAAABBBBBBCDE,0
24,AAAAAAAAAAAAAAAAABBBBBBB,0
24,AAAAABBBBBCCCCDDDDEEEEFF,0
24,AAAAABBBBCCCCDDEEFFGGHIJ,0
24,AAAAABBBBCCCDDEFGHIJKLMN,0
24,AAAAAAAABBBBCCDDEEFGHIJK,0
24,AAAAAAAAAAAAAABBBCCDDEFG,0
24,AAAAAAABBBCCCDDEEFFGGHIJ,0
24,AAAAAAAAAAABBBBCCCCDDDEE,0
24,AAAAAAAABBBBBCCCDDDEEFFG,0
24,AAAAAAAAAAABBBBBCCCCCDDD,0
24,AAAAAAAAAABBBBBBCDEFGHIJ,0
24,AAAABBBBCCDEFGHIJKLMNOPQ,0
24,AAAAABBBBCCCDDDEEEFFFGGG,0
24,AAAAAAAAAAABBCCDDEEFFGHI,0
24,AAAABBBBCCCCDDDDEEFFGHIJ,0
24,AAAAAABBBBBBCCCCCDDDDEEE,0
24,AAAAAAAAAAAABBBBBBCCCDEF,0
24,AAAAAAAAAAAAABBBBBCCDDEE,0
24,AAAAAAAABBBBBBBBCCCCCCDD,0
24,AAAAAAAABBBBBBBBCCCCCDDE,0
24,AAAAAAAAAABBBCCDEFGHIJKL,0
24,AAAAAABBBBCCCCDDDEEFGHIJ,0
24,AAAAAAABBBBBBBCCCCCDDDDD,0
24,AAAAABBBCCCDDDEEEFFGGHIJ,0
24,AAAABBBBCCCCDDDDEEEEFFGH,0
24,AAAAAABBBBBBCCCCCDDDDDEE,0
24,AAAAAABBBBCCCDDEEFFGGHIJ,0
24,AAAAAABBBBCCCDDDEEEFGHIJ,0
24,AAAAABBBCCDDEEFFGGHIJKLM,0
24,AAAAAAAAABBBBBBBBCCCCCDD,0
24,AAAAAABBBBBBCCDDEEFGHIJK,0
24,AAAAABBBBBCCCCDDDEFGHIJK,0
24,AAAAAAABBBBBCCCDDEEFGHIJ,0
24,AAAAAAAAAAAABBBBBBCCCCCD,0
24,AAAAAAAAAAAAAABBCCDDEFGH,0
24,AAAAAAAABBBBBBBCCDDEFGHI,0
24,AAAAAAABBCCDDEEFFGGHIJKL,0
24,AAAAAAAAAAAAAABBBCCCDDEF,0
24,AAAAAABBBBBCCCDDDEEFGHIJ,0
24,AAAAAAABBCCDDEFGHIJKLMNO,0
24,AAAAAAAABBBBBBBCCCCCCDDE,0
24,AAAAABBBBBCCCCDDEEFGHIJK,0
24,AAAAAAABBBBBCCCDDEFGHIJK,0
24,AAAAAAABBBCCCDDDEEFFGGHH,0
24,AAAABBBBCCCDDDEEEFFGGHIJ,0
24,AAAAAAAABBBBCCCDDDEEEFFF,0
24,AAAAAABBBBBBCCCDEFGHIJKL,0
24,AAAAAAAAAAAAAAAAABBBCCCD,0
24,AAAABBBCCDDEEFFGGHHIIJKL,0
24,AAAAAAAAAAAABBBBBCCCDDDE,0
24,AAAAAABBBBCCCCDDEFGHIJKL,0
24,AAAAAAAAAABBBBBBCCCCDDEF,0
24,AAAAAAAAAAAAAAAABBBBBBCD,0
24,AAAAAAABBBBBBCCCCCDDEEFF,0
24,AAAAAAAAAABBBCCCDDEFGHIJ,0
24,AAAAAABBBBBBCCCCDDDEEFGH,0
24,AAAAAAAAAAAAAAAAABBBCCDE,0
24,AAAAAAAAAAAAAAAAAABBBBBC,0
24,AAAAAAAAABBBBBCCCDDEFGHI,0
24,AAAAABBBBCCCCDDDEEEFFFGH,0
24,AAAAAAABBBBBBCCCCCCDDDDD,0
24,AAAAABBBBBCCCCDDEEFFGHIJ,0
24,AAAAAABBBBBBCCCCCCDDDDEF,0
24,AAAAAAABBBCCCDDEEFGHIJKL,0
24,AAAAAABBBBBCCCCDDEEFFGHI,0
24,AAAAABBBBCCCCDDDDEEEEFFF,0
24,AAAAAAAABBBBCCCDDDEEFFGG,0
24,AAAAAAABBBBCCDDEEFFGHIJK,0
24,AAAAAAAAAAAAAABBBBBBCCCD,0
24,AAAAAAAAAAABBBBBBCCCCCDE,0
24,AAAAAAABBBBBCCCCCDDDDEFG,0
24,AABBCCDDEEFFGGHIJKLMNOPQ,0
24,AAAAAAAAAAAABBBBCCCCDDDD,0
24,AAAAAAAAAAAAAABBBBBBCCCC,0
24,AAAAAAAAAAAABBBCCCDDEEFG,0
24,AAAAAAAAAAAABBCCDDEFGHIJ,0
24,AAAAABBBBCCDDEEFGHIJKLMN,0
24,AAAAAAAABBBBBBCCCDDEFGHI,0
24,AAAAAAAAABBBBBBBCCCCCDDE,0
24,AAAAAAAAABBBBCCCDDEFGHIJ,0
24,AABBCDEFGHIJKLMNOPQRSTUV,0
24,AAAAAABBBBBCCCCCDDDDEEEF,0
24,AAAAAAAAAABBBCCCDDDEFGHI,0
24,AAAAAABBBBCCCCDEFGHIJKLM,0
24,AAAAAAAABBBBBBCCCDEFGHIJ,0
24,AAAAAAAAAAAAABBBCCDDEFGH,0
24,AAAAAAAAAABBCCDDEEFGHIJK,0
24,AAAAAABBBBCCCDDDEEFFGHIJ,0
24,AAAAAAAAABBBBBBBCCCCCCDD,0
24,AAAAAAAAAABBBBBCCCCCDDDE,0
24,AAAAAAABBBBBBCCCCDDDEEFG,0
24,AAABBBCCDDEEFFGGHHIIJKLM,0
24,AAAABBBCCCDDDEEEFFGGHHII,0
24,AAAAAAAAAAAABBBBCDEFGHIJ,0
24,AAAAABBBBBCCCCDDEEFFGGHI,0
24,AAAAAABBBBBCCCCDDDEEEFFG,0
24,AAAAAABBBBBBCCCCCCDDDDDE,0
24,AAAAAAAAAAAABBBBBBBBBCCD,0
24,AAAAAAAAAAABBBBBBCCDDEEF,0
24,AAAAAAAABBBBBBBCCCCCDDDD,0
24,AAAAAABBBBCCCCDDEEFFGHIJ,0
24,AAAAAAAABBBBBBBCCCCCCDDD,0
24,AAAAAABBBBCCCCDDDEEEFFGG,0
24,AAAAAABBBBCCCCDDDDEEEFFG,0
24,AAAAAAAABBBBCCCDDDEEEFFG,0
24,AAAAAAABBBBBBCCCCCCDDDDE,0
24,AAAABCDEFGHIJKLMNOPQRSTU,0
24,AAAAAAAAAAAAAAABBBBBBBCC,0
24,AAAAAAABBBBBBBCCCCDDEFGH,0
24,AAAAAABBBBCCCCDDDEEEFFFG,0
24,AAAAAAABBBBBBCCCCCDDDDEF,0
24,AAAAAAAAAABBBBCCCDDDEEFF,0
24,AAAAAAAAABBBBBBBCCCDEFGH,0
24,AAAAABBBBBCCCCDEFGHIJKLM,0
24,AAAAAAABBBBCCCCDDDEEFFGH,0
24,AAAAAAABBBCCCDDDEEEFGHIJ,0
24,AAAAAAAAABBBBBBBBCCCCDDE,0
24,AAAAAAABBBBCCCCDDDDEFGHI,0
24,AAAAABBBCCCDDEEFFGHIJKLM,0
24,AAAAAAAAAAAAAAABBBBBBBCD,0
24,AAAAAAAAABBBBBCCCCDDEEFF,0
24,AAAAAAAAABBBCCCDDDEEFGHI,0
24,AAAAAAAAAABBCDEFGHIJKLMN,0
24,AAAAAAAAAAAAAAAABBBBBBBB,0
24,AAAAAAAAAAAAABBBBBBCCDDE,0
24,AAAAABBBBBCCDEFGHIJKLMNO,0
24,AAAAAAAAAAAAABBBBBBBBBBB,0
24,AAAAAAAAAAAAAAAAAAAAAAAB,0
24,AAAAAAAABBBCCCDDEEFFGHIJ,0
24,AAAAAAABBBBBBBCCCCCDDEEF,0
24,AAAAAAAAAABBBBBBBBCCCDDE,0
24,AAAABBBCCCDDEEFFGHIJKLMN,0
24,AAAAAABBBBBBCCCDDEFGHIJK,0
24,AAAAABBBBCCCDEFGHIJKLMNO,0
24,AAAAAAABBBBCCDDEEFFGGHIJ,0
24,AAAAAAAAAAAAAABBCCDEFGHI,0
24,AAAAAAABBBBBCCCDEFGHIJKL,0
24,AAAAAAAAAAAAAAAABBBBCCDE,0
24,AAAAAAAAAAAABBBBBBBCCCCC,0
24,AAAAAAAAAAAAAAAAAAAAAABC,0
24,AAAAAAABBBBBBBCCCDDDEEFF,0
24,AAAAAAAABBCCDDEEFFGHIJKL,0
24,AAAAAAAAAAAAABBBBCCCCDEF,0
24,AAAAAAAABBCCDDEFGHIJKLMN,0
24,AAAAAAAAAAAAAAABBBBBBBBC,0
24,AAAAAAAAAABBBBCDEFGHIJKL,0
24,AAAAABBBBBCCCCCDDDEEFFGG,0
24,AAAABBBBCCCCDDDEEEFFGHIJ,0
24,AAAAAAAABBBBBBBCCCDDEFGH,0
24,AAAAAAAAAAABBBCCCDDDEEFF,0
24,AAAAAAAABBBBBBCCCCDDEEFG,0
24,AAAAABBBBCCCDDEEFFGGHIJK,0
24,AAAAAAAAAAAABBBBBBCCCDDE,0
24,AAAAAAAABBBBBCCCDDDEFGHI,0
24,AAAAAAAAABBBBCCCCDDEEFFG,0
24,AAAAABCDEFGHIJKLMNOPQRST,0
24,AAAAAAAABBBBBCCCCCDDDEEF,0
24,AAAABBBBCCCCDDDDEEFFGGHH,0
24,AAAABBBBCCCCDDEEFFGGHIJK,0
24,AAAAAAABBBBBCCCDDDEEFFGG,0
24,AAAABBBCCCDDEEFFGGHHIIJJ,0
24,AAAAAAAABBBBBCCCCCDDDDEF,0
24,AAAAAABBBCCCDDDEFGHIJKLM,0
24,AAAAAAABBBBCCDDEEFGHIJKL,0
24,AAAAAAAAAABBBBBBCCDDEFGH,0
24,AAAAAAAAAAAAABBBCCCDDEEF,0
24,AAAAABBBBBCCCCDDDEEEFGHI,0
24,AAAAAAAAABBCCDDEEFFGGHHI,0
24,AAAAAAAAAAABBBBBBCCCCDDD,0
24,AAAAAAAABBBBBBCCCDDDEEFG,0
24,AAAAAAAABBBBBBCCCCDDDEFG,0
24,AAAABBBCCDDEEFGHIJKLMNOP,0
24,AAAAAAAAAAABBBBBBBBCCCCD,0
24,AAAAAAAABBBBBCCDDEFGHIJK,0
24,AAAAAAAABBBBBBBBCCDDEEFF,0
24,AAAAAAAAAAAAAAAAABBBBCCC,0
24,AAAAAAAAABBCCDDEEFFGGHIJ,0
24,AAAAABBBBCCCCDDDDEEEFFGG,0
24,AAAAAAAAAABBCCDDEEFFGGHH,0
24,AAAAAABBBBBBCCCCCCDEFGHI,0
24,AAAAAAABBBBBBBCCCDDDEFGH,0
24,AAABBBCCDDEEFFGGHHIJKLMN,0
24,AAAAABBBBCCCDDEEFFGHIJKL,0
24,AAAAAAAAAAABBBCCDDEEFFGH,0
24,AAAAAAAAAABBBBCCCCDDDDEE,0
24,AAAAAAAAABBBBBCCCCDDDEFG,0
24,AAAAAAAABBBBCCCCDDDDEEFF,0
24,AAAAAAAAAAAAABBBBCCCDDDE,0
24,AAAAAAAABBBBBBBBCCCCDDEF,0
24,AAAABBCCDEFGHIJKLMNOPQRS,0
24,AAAAAAAAAAAAABBBCCCDDDEE,0
24,AAAAAABBBBBCCDDEEFFGHIJK,0
24,AAAAAAAAAAAAAABBBBBCCCDE,0
24,AAAAAAAAAAAABBBBBBCCDDEF,0
24,AAAAAABBBBCCCCDDEEFGHIJK,0
24,AAAAAAAAABBBBBBCCCDDDEFG,0
24,AAAAAAAAABBBBBBBBBCCCCDE,0
24,AAAAAAAAABBBCCDDEEFFGGHI,0
24,AAAAAABBBBBBCCDDEEFFGGHI,0
24,AAAAAAAAABBBBBCCDDEEFFGG,0
24,AAAAAAABBBCCDEFGHIJKLMNO,0
24,AAAAAABBBBBCCCCDEFGHIJKL,0
24,AAAAABBBBCCCCDDDDEEEFGHI,0
24,AAAABBBBCCDDEEFFGGHHIJKL,0
24,AAAAAAABBBBBBBCCCCDDDDEE,0
24,AAAAAAAABBBBCCCDDEEFGHIJ,0
24,AAAAAAABBBBBBBCCDDEFGHIJ,0
24,AAAAAAAABBBBBBBBCCCCCCDE,0
24,AAAAABBBBCCCDDDEEEFGHIJK,0
24,AAAAAAAAAABBBBBCCCCCDDEE,0
24,AAABBCCDDEEFGHIJKLMNOPQR,0
24,AAAAAAAABBBBBBBBCCCCDDEE,0
24,AAAAAAAAAAAABBBBBBBCCCDD,0
24,AAAAAAAAABBBBBCCCCDDDDEF,0
24,AAAAAAAAAABBBCCDDEEFFGHI,0
24,AAAAAABBBBBBCCCCDDDDEEEF,0
24,AAAAAAABBBBCCCCDDDEEEFGH,0
24,AAAAAABBBBCCCDDEFGHIJKLM,0
24,AAAAABBBBBCCCCCDDDEFGHIJ,0
24,AAAAAAAAABBBBBBBCCDDEFGH,0
24,AAAAAAABBBCCCDDDEEEFFFGG,0
24,AAABBBCCDDEEFFGGHHIIJJKL,0
24,AAAAAAAABBBBCCCDEFGHIJKL,0
24,AAAAAAAAAABBBBBBBCCCDEFG,0
24,AAAAAAAAAAAABBBBBBCCCDDD,0
24,AAAAAAAAAAAAAAAABCDEFGHI,0
24,AAAAAAAAABBBBBBBBCCDEFGH,0
24,AAAAAAABBBBBBCCCCCDDDDEE,0
24,AAABBBCCCDDDEFGHIJKLMNOP,0
24,AAAAABBBBCCCCDDDDEEFFGGH,0
24,AAAAAAAAAAAAAABBBBBBBBCD,0
24,AAAAAAAAABBCCDDEEFFGHIJK,0
24,AAAABBBCCCDDDEEEFFFGGHHI,0
24,AAAAABBCCDEFGHIJKLMNOPQR,0
24,AAAAAAAABBBBBCCCCDDEEFGH,0
24,AAAAAABBBBBBCCCCCCDDEFGH,0
24,AAAAAAAABBBBBCCCCCDDEEFF,0
24,AAAAAABBBCCDEFGHIJKLMNOP,0
24,AAAAAABBBCCCDDDEEEFFGHIJ,0
24,AAAAABBBBBCCCDDEEFGHIJKL,0
24,AAAAAAABBBBBBBCCCDEFGHIJ,0
24,AAAAAABBBBBCCCCCDDDEFGHI,0
24,AAAAAAAAAAAAAAAAAAAABCDE,0
24,AAAABBCCDDEEFFGGHHIIJKLM,0
24,AAAAAAAAAAAAABBBCCCDEFGH,0
24,AAAAAABBBBBBCCCCDDDDEEFF,0
24,AAAAABBCCDDEFGHIJKLMNOPQ,0
24,AAAAAABBBBBBCCCDDEEFFGHI,0
24,AAAAAABBBBBBCCCCCDDDDEEF,0
24,AAAAAAABBBCCDDEEFFGGHIJK,0
24,AAAAAABBCCDDEEFFGGHHIIJJ,0
24,AAAAAABBBBBBCCCDDDEEEFFF,0
24,AAAABBBBCCDDEEFFGGHHIIJK,0
24,AAAAAAAABBBCCCDDDEFGHIJK,0
24,AAAAAAAAABBBBBBCCCCCDDEE,0
24,AAAAAAABBBBBBBCCCCDDDEFG,0
24,AAAAAAABBBBBBBCCCCCCDDEE,0
24,AAAAABBBCCCDDDEEFFGGHHII,0
24,AAAAAABBBBCCCDDEEFGHIJKL,0
24,AAAAABBBBCCCDDEEFGHIJKLM,0
24,AAAAAAAABBBBBCCDEFGHIJKL,0
24,AAAAAAAAAAAAAAAAAABBCCDE,0
24,AAAAAAABBBBBBCCCDDDEFGHI,0
24,AAAAAAAAAAAAABBBBCDEFGHI,0
24,AAAAAAAABBBCCCDDEEFFGGHI,0
24,AAAAAAAAABBBBBCCCCDDDEEE,0
24,AAAAAAAAAAAAAAAAAAAABBBB,0
24,AAAABBBBCCCCDDDDEEEFFGGH,0
24,AAAAAAAAAAAAABBBBBCCDEFG,0
24,AAAAAAABBBBBBCCCCCDDDEEE,0
24,AAAABBBCCCDDDEEEFFFGGHIJ,0
24,AAAAABBBCCDDEFGHIJKLMNOP,0
24,AAAAAABBBBBBCCCDDDEEFFGH,0
24,AAAAAAABBBBBBBCDEFGHIJKL,0
24,AAAAAAAAAAAAAAAAABBBCCDD,0
24,AAAAAABBBBBBCCCCCDDDEEFF,0
24,AAAAAAAAAAAABBBCCCDDEFGH,0
24,AAAAAAAAAAABBBCCCDDDEFGH,0
24,AAAAAAAAAAAAAABBBBBBBBBC,0
24,AAAAAAAABBBBBBCCDDEEFFGH,0
24,AAAAAAAAABBBBBBCCCCDDEEF,0
24,AAAAABBBBBCCCCCDDDDEEFFG,0
24,AAAAAAAAABBBBCCCCDDDEEFG,0
24,AAAAAAABBBBBCCCCDDEEFFGG,0
24,AAAAAABBBBBBCCCDDEEFGHIJ,0
24,AAAAAAAAAAABBBBBBCCCCCCD,0
24,AAAAAABBBBCCDDEEFFGGHIJK,0
24,AAAAAAABBBBBBCCCCCDDEEFG,0
24,AAABBCCDDEFGHIJKLMNOPQRS,0
24,AAAAAAAAABBBBBBCDEFGHIJK,0
24,AAAAAAAABBBBCCCDDEEFFGHI,0
24,AAAAAAAAABBBBBBBCCDEFGHI,0
24,AAAAAAABBBBBBBCCCCCCDEFG,0
24,AAAABBBBCCCDDDEEFFGGHIJK,0
24,AAAAAAABBBBBCCCCDDDEFGHI,0
24,AAAAAAAAAAAAABBBBBBBBBCD,0
24,AAAAAAAAAABBBBCCDDEEFGHI,0
24,AAAAAAAAAABBBBBCCDDEEFGH,0
24,AAAAAAAAAAAABBBBBBCDEFGH,0
24,AAAAAABBCCDDEFGHIJKLMNOP,0
24,AAAAAAAAAAAAAAABBBBBCDEF,0
24,AAAAAAAAABBBBBBCCCDDDEEF,0
24,AAAAAABBBBBCCCCDDDDEFGHI,0
24,AAAAABBBBCCCCDDEEFFGGHHI,0
24,AAAAAAAABBBBCCDEFGHIJKLM,0
24,AAAAABBBBBCCCCDDDEEFFGGH,0
24,AAAAAAAAAAAAAABBBBCCCDDD,0
24,AAAAAAAAAAAAAAABBBBCCCDE,0
24,AAAAAABBBBBBCCCCCDDDEEFG,0
24,AAAAAAABBBBBCCCCDDEEFGHI,0
24,AAAAAABBBBBCCCCCDDDDDEEE,0
24,AAAAAAAAAAABBBBBCCCCDDDE,0
24,AAAAAAAAAAABBBBBBBBBCCDD,0
24,AAAAAAAABBBBBCCCCDDDEEFG,0
24,AAAAABBBBCCCCDDDDEEEEFFG,0
24,AAAAAAAABBBBBBCCCCDDDEEF,0
24,AAAAAAAAABBBCCCDDDEFGHIJ,0
24,AAAAAAAAABBBBCCCDEFGHIJK,0
24,AAAAAAAAABBBBBCCCCCDDEEF,0
24,AAAAAABBBBBCCCDDEEFGHIJK,0
24,AAAAAAAABBBBCCCCDDDDEEFG,0
24,AAAAABBBBCCCCDDDDEEFGHIJ,0
24,AAAAAAAAABBBBBBBBCCCDEFG,0
24,AAAAAAAAAABBBBBBCCCCDDDD,0
24,AAAAAABBBBCCDDEEFFGGHHII,0
24,AAAAAAAABBBBCCDDEEFFGGHH,0
24,AAAAAABBBBBCCCCCDDDDDEEF,0
24,AAAAAAAAAAAAABBBBBBBCCCC,0
24,AAAAAAAAAAAAAABBBBCCDDEE,0
24,AAAAABBBCCCDDDEEEFGHIJKL,0
24,AAAAAAAAABBBBBCCCDEFGHIJ,0
24,AAAAAAABBBBCCCCDDDEEEFFG,0
24,AAAAAAAABBCCDDEEFFGGHHIJ,0
24,AAAAAAAAAAAABBBBBCCDDEEF,0
24,AAAAAAAAAABBBBCCDEFGHIJK,0
24,AAAAAAAAABBBBBCCDDEFGHIJ,0
24,AAAAAABBBCCCDDDEEFFGHIJK,0
24,AAABBBCCCDDDEEEFFFGGGHHH,0
24,AAAAAAAAAAAAAAAAABBBBBCD,0
24,AAAAAAAABBBCCCDDDEEEFFFG,0
24,AAAAAAAAABBBBBCCDDEEFFGH,0
24,AAAAAAAAABBBBBBBBBCCCDEF,0
24,AAAAAAAAABBBBBBCCDDEFGHI,0
24,AAAAAABBBBBCCCDDDEEEFFGH,0
24,AAAAABBBBBCCCDDEEFFGGHHI,0
24,AAAAAAABBBBBCCCCDDDEEEFF,0
24,AAAAAAAAAAAAAAAAAABBCDEF,0
24,AAAAAABBBBBCCCCCDDDEEFFG,0
24,AAAAAABBBBCCCDDDEEEFFGGH,0
24,AAAAAAAAABBBBCCCDDDEEFFG,0
24,AAAAAAAAAAABBBBBBBCCCCDD,0
24,AAABBBCCCDDDEEEFFFGGHIJK,0
24,AAAAAAABBBBBCCCCDDDDEEEE,0
24,AAAAAAABBBCCCDDDEEFGHIJK,0
24,AAAAABBBBBCCCCDDDEEEFFFG,0
24,AAAAAAAAAAAAABBBBBBBBBCC,0
24,AAAAAABBBCCCDDDEEEFFGGHH,0
24,AAAABBBBCCCCDDDDEEEEFFFG,0
24,AAAAAAABBBCCCDDDEEFFGHIJ,0
24,AAAAAAAAAAABBBBCDEFGHIJK,0
24,AAAAAAAAABBBBBCCCCCDDDDE,0
24,AAAAAAAAAAABBBBBBCCDDEFG,0
24,AAAAAAABBBCCCDDDEEFFGGHI,0
24,AAAAAAAAAAABBBCCCDDDEEFG,0
24,AAAAAAAABBBBCCCCDDDEEFFG,0
24,AAAAAAAAABBBBBBCCCCDDDEF,0
24,AAAAAAAAAABBBBBCCCDDDEEE,0
24,AAAAABBBBBCCCCDDDDEEFFGH,0
24,AAAAAAAAAAAAAAABBBBBCCCC,0
24,AAAABBBBCCDDEFGHIJKLMNOP,0
24,AAAAAAAAAAABBBCDEFGHIJKL,0
24,AAAAAAAAAAAABBBCCCDDEEFF,0
24,AAAAAAABBBBBCCDEFGHIJKLM,0
24,AAAAAAAAAAAAAABBBBBBBBCC,0
24,AAAAAAABBBBBBCCDEFGHIJKL,0
24,AAAAAAAAAAABBBBBBCCCDDEE,0
24,AAAAAAAABBCCDDEEFFGGHHII,0
24,AAAAABBBBBCCCCCDDDDDEEFF,0
24,AAAAAAAABBBBBBCCCCCDDEFG,0
24,AAAAABBBBCCCCDDDEEFGHIJK,0
24,AAAAAABBBBBBCCCCCDDEEFGH,0
24,AAAAAAAAAAAABBBBBBBBCCDD,0
24,AABCDEFGHIJKLMNOPQRSTUVW,0
